title,post_date,edit_date,contributor_id,contributor_rank,message_text,post_moderation,category,url
troubling Upwork desktop time tracking app for captcha problem.,3/1/21 4:56,,10a85596804626ad,ActiveMember,"Hi, canyou please help me, my app tracker is not working",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,3/7/21 5:13,,6b32220ce7997617,Moderator,"HiRasa,I shared your report with our team and one of our agents already reached out to you directly via a support ticket to assist you further. You can access your ticket on this page.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,3/9/21 9:20,,82a154d5c4acfc89,ActiveMember,"I have the same problem with the desktop app, can you help me?",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,3/9/21 11:59,,cc9bfec9eef34548,ActiveMember,"Hi Upwork,I can't login to my time tracker. Every time I open the time tracker I see a ""One more stepPlease complete the security check to access www.upwork.com""",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,2/22/21 2:41,,add87337521973ac,Moderator,"Hi Julius,One of our team members already reached out to you directly via this support ticket to assist you further.Thank you.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,3/2/21 8:14,,1a1990a938fd7ee0,ActiveMember,I need help. Captcha screen won't clear from my diary. I've tried everything possible but ntn works.,Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,3/7/21 19:50,,5a57cf2adc2d3943,ActiveMember,"I am facing an issue with the desktop app. It's continuously checking for the security check. Even though I made the security check twice. It's not going, I couldn't log hours due to this issue.Please have a look at the enclosed screenshot.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,3/9/21 13:40,,da9d79a5ab2f8685,ActiveMember,"Please check your internet connection Properly, If does not work clean your browser histroy and try to log in again. If you face this kinda same things again Please ask your internet provider for changing your IP address. It will be work for you IN SHA ALLAH. Best of Luck.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,2/18/21 13:42,,3a8fa7b8adb158ef,ActiveMember,Please help.,Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,2/21/21 17:20,2/21/21 17:20,b93f0ece582e52e1,ActiveMember,"Hi,I also experience this. And the worst, the tracker now shows""THERE WAS A PROBLEM LOADING UPWORK""https://prnt.sc/1039yfrPlease help me.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,1/9/21 19:58,,3a8aa9c8b44d4876,Moderator,"HiUjwal,I'm sorry to hear the steps provided to you didn't work. Kindly reply to the support ticket with that information and continue to communicate from there so that the team can assist you more effectively.Thank you.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,2/22/21 8:54,,a280139890602f8e,ActiveMember,I am also facing same issue on desktop appi think this is major fault in upwork which arise some days ago in latest updatemany people are facing this issue,Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,2/21/21 20:44,,76df0c40c6705855,ActiveMember,Hi!My upwork desktop app is not loading properly. It is trying to load cloudflare captcha unsuccessfully everytime I try to open it.This loading never ends and app never opens :/,Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,1/9/21 19:30,,31a9e8bd8e8ddece,ActiveMember,I followed the steps but it didn't fix the problem.,Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,2/22/21 1:30,,095925fc305e5b1c,ActiveMember,hey no one reached me. I initiated a chat with an agent but still got no help. I am really stuck and I can't work at all. What is the way forward now?,Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
troubling Upwork desktop time tracking app for captcha problem.,3/9/21 8:52,,313a7264b2550536,ActiveMember,I'm experiencing same issue right now,Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/troubling-Upwork-desktop-time-tracking-app-for-captcha-problem/td-p/842889
account suspension,4/17/20 1:05,,f2f7074a367fd9e7,Moderator,"Hi Tosin,Our team reached out to you via ticket to assist you further with your account. You can access your tickets on this on this Link, thank you.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/account-suspension/td-p/710042
account suspension,5/31/20 1:01,,4a1822a8f808153f,ActiveMember,"Could you please help me out with the same issue. My account suspended, but I do not have any clue what is going on",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/account-suspension/td-p/710042
account suspension,6/15/20 22:43,,add87337521973ac,Moderator,"Hi Azad,Thanks for following up. I already followed up with the team handling your case so you can expect an update on your open ticket very soon.Thank you.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/account-suspension/td-p/710042
account suspension,9/21/20 11:51,,df02f6108feb3e84,ActiveMember,"Hello,Could I please get a support as well since my account has been suspended too. It happened right after my Id- veryfication. I wrote a long email describing my appeal but unfortunately with no result.Thanks in advance.Kindly,Ivelin",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/account-suspension/td-p/710042
account suspension,9/21/20 13:20,,f7f04c39ed06458f,Moderator,"HiIvelin,I'll go ahead and follow up with the team handling your case and you can expect one of our agents to reach out to you directly via support ticket as soon as possible. Thank you for your patience.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/account-suspension/td-p/710042
account suspension,6/15/20 15:22,,3fc9f695b71ddae9,ActiveMember,"Hi,I have the same problem.My account was suspended, I replied to the email Upwork sent me but it does not work.I did the same thing for the other account as well.Please assist me to uphold it step by step my account as my job with one of the writers started already and I am in a rush.Regards,Azadeh",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/account-suspension/td-p/710042
account suspension,3/12/21 16:28,3/12/21 17:48,564c24b2a6d2082f,ActiveMember,"Please help me. I recently created a new account. Then after it's created, it has been suspended and I dont even know why.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/account-suspension/td-p/710042
account suspension,3/12/21 17:55,,4313c1431569043c,Moderator,"Hi Engr. James,I checked your account and it looks like our team reached out to you about the status of your account. Please check the ticket by going here. Please reply to the ticket and our team will be happy to assist you further.",Unedited,Freelancers,https://community.upwork.com/t5/Freelancers/account-suspension/td-p/710042
